Article number;Old article number ;Product name;MA-holder;Active substance;Pharmaceutical form;Strength;Package type;Multiple;Packages ;Packsize;Unit; PPP ; PRP ; Stepped price ; Reimbursed price ;Prescription group;Storage;Substitution group;Limited substitution;MA-number;ATC-code;Reimbursed;Date PPP;Marketing status package;MA-status
184007;;Metadon DnE;dne pharma;Metadonhydroklorid;Mikstur, oppløsning;2 mg/ml;Flaske av mørk plast;;7;45;ml; 399.64 ; 564.50 ; -   ; -   ;A;Rom (15-25 grader);001796;Nei;11-8175;N07BC02;Nei;15.06.2018;Markedsført;Markedsført
184046;;Imbruvica;Janssen-Cilag International N.V.;Ibrutinib;Kapsel, hard;140 mg;Boks;;;90;stk; 49,261.39 ; 62,844.50 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/14/945/001;L01XE27;Ja;01.12.2017;Markedsført;Markedsført
184115;;Brintellix;Farmagon;Vortioksetin;Tablett, filmdrasjert;5 mg;Blisterpakning;;;28;stk; 125.07 ; 195.70 ; -   ; 195.70 ;C;Rom (15-25 grader);002224;Nei;17-11777;N06AX26;Ja;01.02.2019;Markedsført;Markedsført
184234;;Asacol;Tillotts Pharma AB (2);Mesalazin;Rektalvæske, suspensjon;1 g;Flaske av hvit plast;;7;100;ml; 188.44 ; 276.50 ; -   ; 276.50 ;C;Rom (15-25 grader);;<ikke angitt>;1996-03269;A07EC02;Ja;01.04.2018;Markedsført;Markedsført
184259;;Femar;Novartis Norge (2);Letrozol;Tablett, filmdrasjert;2,5 mg;Blisterpakning;;;30;stk; 329.52 ; 456.40 ; 374.00 ; 374.00 ;C;Rom (15-25 grader);001724;Nei;1996-01423;L02BG04;Ja;01.12.2015;Markedsført;Markedsført
184275;;Femar;Novartis Norge (2);Letrozol;Tablett, filmdrasjert;2,5 mg;Blisterpakning;;;100;stk; 1,098.39 ; 1,436.70 ; 1,099.50 ; 1,099.50 ;C;Rom (15-25 grader);001724;Nei;1996-01423;L02BG04;Ja;01.12.2015;Markedsført;Markedsført
184370;;Diafer;Pharmacosmos;Jern(III)isomaltosid 1000;Injeksjonsvæske, oppløsning;50 mg/ml;Ampulle av glass;;25;2;ml; 3,499.04 ; 4,497.50 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;13-9739;B03AC;Nei;01.06.2018;Markedsført;Markedsført
184432;;Zomig Rapimelt;Grünenthal GmbH;Zolmitriptan;Smeltetablett;2,5 mg;Blisterpakning;;;6;stk; 145.08 ; 221.20 ; 125.80 ; 125.80 ;C;Rom (15-25 grader);000911;Nei;03-1694;N02CC03;Ja;01.01.2019;Markedsført;Midlertidig utgått
184446;072751;Sufenta;Piramal Critical Care B.V.;Sufentanil;Injeksjonsvæske, oppløsning;5 mikrog/ml;Ampulle;;5;2;ml; 27.90 ; 90.60 ; -   ; -   ;A;Rom (15-25 grader);;<ikke angitt>;0000-07846;N01AH03;Nei;12.09.2000;Markedsført;Markedsført
184497;;Metadon Nordic Drugs;Nordic Drugs AB;Metadonhydroklorid;Mikstur, oppløsning;110 mg;Flaske av plast;;7;50;ml; 296.24 ; 432.70 ; -   ; -   ;A;Rom (15-25 grader);002051;Nei;14-10163;N07BC02;Nei;05.11.2014;Markedsført;Markedsført
184507;;Emconcor CHF;Merck KGaA;Bisoprololfumarat;Tablett, filmdrasjert;5 mg;Blisterpakning;;;100;stk; 98.19 ; 161.40 ; -   ; 161.40 ;C;Rom (15-25 grader);;<ikke angitt>;1999-07740;C07AB07;Ja;01.05.2010;Markedsført;Markedsført
184532;;Reltebon Depot;Actavis Group PTC ehf;Oksykodonhydroklorid;Depottablett;40 mg;Blisterpakning;;;98;stk; 469.20 ; 653.20 ; 503.70 ; 503.70 ;A;Rom (15-25 grader);001592;Nei;12-9287;N02AA05;Ja;01.01.2019;Markedsført;Markedsført
184598;;Valtrex;GlaxoSmithKline AS;Valaciklovirhydroklorid;Tablett, filmdrasjert;500 mg;Blisterpakning;;;30;stk; 252.95 ; 358.80 ; 322.30 ; 322.30 ;C;Rom (15-25 grader);000410;Nei;1994-01771;J05AB11;Ja;01.05.2018;Markedsført;Midlertidig utgått
184671;;Mianserin Mylan;Mylan AB;Mianserinhydroklorid;Tablett, filmdrasjert;10 mg;Blisterpakning, endose;;;90;stk; 51.98 ; 102.50 ; 67.30 ; 67.30 ;C;Rom (15-25 grader);000678;Nei;0000-08031;N06AX03;Ja;01.03.2008;Markedsført;Midlertidig utgått
184744;;Cefazolin MIP;MIP Pharma GmbH;Cefazolinnatrium;Pulver til injeksjons-/infusjonsvæske, oppløsning;2 g;Hetteglass;;10;2;g; 524.69 ; 705.20 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;11-8738;J01DB04;Nei;27.11.2015;Markedsført;Markedsført
184799;;Navoban;Orifarm AS;Tropisetronhydroklorid;Kapsel, hard;5 mg;Blisterpakning;;;5;stk; 552.83 ; 741.10 ; -   ; 741.10 ;C;Rom (15-25 grader);001822;Nei;12-8899;A04AA03;Ja;25.07.2012;Har MT;Kan prisbehandles
184839;;Zolmitriptan Actavis;Actavis Group PTC ehf;Zolmitriptan;Tablett, filmdrasjert;2,5 mg;Blisterpakning;;;18;stk; 463.69 ; 627.50 ; 331.70 ; 331.70 ;C;Rom (15-25 grader);000543;Nei;08-5663;N02CC03;Ja;01.01.2019;Markedsført;Markedsført
184856;;Levetiracetam Teva;Teva B.V.;Levetiracetam;Tablett, filmdrasjert;250 mg;Blisterpakning;;;50;stk; 113.40 ; 180.80 ; -   ; 180.80 ;C;Rom (15-25 grader);001523;Ja;EU/1/11/701/002;N03AX14;Ja;01.02.2019;Midlertidig utgått;Midlertidig utgått
184947;;Lipoflex special ;B. Braun Melsungen  AG;Glukosemonohydrat, Soyaolje, renset, Aminosyrer;Infusjonsvæske, emulsjon;(ikke angitt);Trekammerpose;;5;1875;ml; 2,750.00 ; 3,542.50 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;14-10119;B05BA10;Nei;23.05.2018;Markedsført;Markedsført
185060;;Emerade;PharmaSwiss Ceska republika s.r.o.;Adrenalin;Injeksjonsvæske, oppløsning i ferdigfylt penn;300 mikrog;Ferdigfylt penn;;;2;stk; 734.96 ; 973.30 ; -   ; 973.30 ;C;Rom (15-25 grader);;<ikke angitt>;15-10557;C01CA24;Ja;01.08.2018;Markedsført;Markedsført
185124;;Esidrex;Laboratoires Juvisé Pharmaceuticals;Hydroklortiazid;Tablett;25 mg;Boks av plast;;;100;stk; 59.69 ; 112.40 ; -   ; 112.40 ;C;Rom (15-25 grader);001874;Nei;0000-03892;C03AA03;Ja;01.06.2009;Markedsført;Markedsført
185259;;Trileptal;2care4 ApS;Okskarbazepin;Mikstur, suspensjon;60 mg/ml;Flaske av mørkt glass;;;250;ml; 341.25 ; 471.30 ; -   ; 471.30 ;C;Rom (15-25 grader);001908;Ja;12-9363, 17-12035, 14-9961;N03AF02;Ja;16.08.2013;Har MT, Markedsført;Markedsført
185610;;Teysuno;Nordic Group BV;Tegafur, Gimeracil, Oteracil;Kapsel, hard;20 mg/5,8 mg/15,8 mg;Blisterpakning;;;42;stk; 1,286.93 ; 1,677.10 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/11/669/003;L01BC53;Ja;23.11.2011;Markedsført;Markedsført
185644;;Epivir;ViiV Healthcare BV;Lamivudin;Mikstur, oppløsning;10 mg/ml;Flaske av hvit plast;;;240;ml; 338.90 ; 468.30 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/96/015/002;J05AF05;Ja;01.01.2016;Markedsført;Markedsført
185826;;Intralipid;Fresenius Kabi Norge AS - Halden;Soyaolje;Infusjonsvæske, emulsjon;200 mg/ml;Plastpose (Biofine);;;250;ml; 110.65 ; 177.30 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;0000-04657;B05BA02;Nei;15.09.2015;Markedsført;Markedsført
185859;;Intuniv;Shire Pharmaceuticals Ireland Limited;Guanfacin;Depottablett;4 mg;Blisterpakning;;;28;stk; 938.30 ; 1,232.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/15/1040/008;C02AC02;Nei;05.11.2015;Markedsført;Markedsført
185862;;Ondansetron Accord;Accord Healthcare B.V.;Ondansetronhydrokloriddihydrat;Injeksjons-/infusjonsvæske, oppløsning;2 mg/ml;Ampulle;;5;2;ml; 256.94 ; 363.80 ; 219.30 ; 219.30 ;C;Rom (15-25 grader);000998;Nei;07-5104;A04AA01;Ja;01.04.2018;Markedsført;Markedsført
185978;;Ezetimibe Orion;Orion Corporation - Espoo;Ezetimib;Tablett;10 mg;Blisterpakning;;;30;stk; 306.48 ; 427.00 ; 114.90 ; 114.90 ;C;Rom (15-25 grader);001575;Nei;16-11114;C10AX09;Ja;24.01.2019;Markedsført;Markedsført
186014;;Metadon DnE;dne pharma;Metadonhydroklorid;Mikstur, oppløsning;2 mg/ml;Flaske av mørk plast;;7;55;ml; 399.63 ; 564.50 ; -   ; -   ;A;Rom (15-25 grader);001798;Nei;11-8175;N07BC02;Nei;15.06.2018;Markedsført;Markedsført
186026;;Elocta;Swedish Orphan Biovitrum International AB;Efmoroktokog alfa;Pulver og væske til injeksjonsvæske, oppløsning;3 000 IE;Hetteglass;;;1;stk; 21,862.05 ; 28,047.00 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/15/1046/007;B02BD02;Ja;01.05.2017;Markedsført;Markedsført
186040;;Zopitin;Vitabalans Oy;Zopiklon;Tablett, filmdrasjert;7,5 mg;Blisterpakning;;;100;stk; 129.17 ; 219.70 ; 116.20 ; 116.20 ;B;Rom (15-25 grader);000635;Nei;05-3774;N05CF01;Ja;01.01.2019;Markedsført;Kan prisbehandles
186069;;Nitroglycerin Nycomed;Orifarm AS;Glyseroltrinitrat;Sublingvaltablett;0,5 mg;Tablettbeholder av mørkt glass;;;80;stk; 79.60 ; 137.70 ; -   ; 137.70 ;C;Rom (15-25 grader);002069;Nei;15-10638;C01DA02;Ja;01.09.2015;Markedsført;Kan prisbehandles
186073;;Uptravi;Janssen-Cilag International N.V.;Seleksipag;Tablett, filmdrasjert;800 mikrog;Blisterpakning;;;60;stk; 38,300.00 ; 48,868.80 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/15/1083/006;B01AC27;Ja;28.06.2016;Markedsført;Markedsført
186085;;Losartan/Hydrochlorothiazide Krka;KRKA Sverige AB;Losartankalium, Hydroklortiazid;Tablett, filmdrasjert;100 mg/12,5 mg;Blisterpakning;;;28;stk; 68.32 ; 123.40 ; 72.30 ; 72.30 ;C;Rom (15-25 grader);001553;Nei;09-6987;C09DA01;Ja;01.08.2018;Markedsført;Markedsført
186251;;Timosan;2care4 ApS;Timololmaleat;Depotøyedråper, oppløsning;1 mg/ml;Flaske av plast med dråpespiss;;3;5;ml; 249.44 ; 354.30 ; -   ; 354.30 ;C;Rom (15-25 grader);001836;Nei;11-8742, 12-8833;S01ED01;Ja;30.11.2018;Markedsført;Markedsført
186602;;Zyprexa Velotab;Farmagon;Olanzapin;Smeltetablett;15 mg;Blisterpakning;;;28;stk; 500.71 ; 674.70 ; 260.50 ; 260.50 ;C;Rom (15-25 grader);001539;Nei;13-9439;N05AH03;Ja;01.01.2019;Markedsført;Markedsført
186620;;Zyclara;Meda AB;Imikvimod;Krem;3,75 %;Engangspose;;28;0.25;g; 1,005.49 ; 1,318.20 ; -   ; 1,318.20 ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/12/783/002;D06BB10;Ja;01.01.2016;Markedsført;Markedsført
186671;;Hytacand;Orifarm AS;Kandesartancileksetil, Hydroklortiazid;Tablett;8 mg/12,5 mg;Blisterpakning;;;30;stk; 118.86 ; 187.80 ; 61.00 ; 61.00 ;C;Rom (15-25 grader);001741;Nei;17-11688;C09DA06;Ja;01.08.2018;Markedsført;Kan prisbehandles
186715;;Ramipril Hexal;Hexal A/S;Ramipril;Tablett;1,25 mg;Blisterpakning;;;100;stk; 59.33 ; 111.90 ; 111.90 ; 111.90 ;C;Rom (15-25 grader);000221;Nei;03-2353;C09AA05;Ja;13.12.2016;Markedsført;Markedsført
186748;;Acarizax;ALK-Abelló AS;Allergen av husstøvmidd, dermatophagoides pteronyssinus, Allergen av husstøvmidd, dermatophagoides farinae;Smeltetablett;12 SQ-HDM/12 SQ-HDM;Blisterpakning;;;90;stk; 2,160.61 ; 2,791.00 ; -   ; 2,791.00 ;C;Rom (15-25 grader);;<ikke angitt>;14-10408;V01AA03;Ja;01.05.2017;Markedsført;Markedsført
186781;;Sertralin Hexal;Hexal A/S;Sertralinhydroklorid;Tablett, filmdrasjert;100 mg;Blisterpakning;;;100;stk; 428.42 ; 582.50 ; 311.50 ; 311.50 ;C;Rom (15-25 grader);000664;Nei;04-2724;N06AB06;Ja;01.02.2019;Markedsført;Markedsført
186867;;Atozet;Merck Sharp & Dohme B.V.;Ezetimib, Atorvastatin;Tablett, filmdrasjert;10 mg/10 mg;Blisterpakning;;;30;stk; 318.42 ; 442.20 ; -   ; 442.20 ;C;Rom (15-25 grader);;<ikke angitt>;13-9807;C10BA05;Ja;01.08.2018;Markedsført;Markedsført
187017;;Eletriptan Alternova;Alternova;Eletriptanhydrobromid;Tablett, filmdrasjert;40 mg;Blisterpakning;;;6;stk; 115.38 ; 183.40 ; 141.40 ; 141.40 ;C;Rom (15-25 grader);000546;Nei;14-10254;N02CC06;Ja;01.01.2019;Markedsført;Markedsført
187057;;Selincro;H.Lundbeck;Nalmefenhydrokloriddihydrat;Tablett, filmdrasjert;18 mg;Blisterpakning;;;7;stk; 212.80 ; 307.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/12/815/001;N07BB05;Nei;19.03.2013;Markedsført;Markedsført
187231;;Trampalgin;Karo Pharma AS;Tramadolhydroklorid, Paracetamol;Tablett;37,5 mg/325 mg;Blisterpakning;;;20;stk; 46.18 ; 113.90 ; -   ; 113.90 ;B;Rom (15-25 grader);002150;Nei;11-8666;N02AJ13;Ja;30.10.2013;Markedsført;Markedsført
187258;;Galantamin Krka;KRKA Sverige AB;Galantaminhydrobromid;Depotkapsel, hard;16 mg;Blisterpakning;;;28;stk; 651.42 ; 866.80 ; -   ; 866.80 ;C;Rom (15-25 grader);001743;Nei;10-7573;N06DA04;Ja;16.08.2011;Markedsført;Markedsført
187272;;Tamsulosin Teva;Teva Pharma B.V;Tamsulosinhydroklorid;Kapsel med modifisert frisetting, hard;0,4 mg;Blisterpakning;;;30;stk; 81.00 ; 139.50 ; 115.60 ; 115.60 ;C;Rom (15-25 grader);000330;Nei;05-3505;G04CA02;Ja;01.11.2018;Har MT u/ norsk PI;Midlertidig utgått
187345;;Rosuvastatin Xiromed;Medical Valley Invest AB;Rosuvastatin;Tablett, filmdrasjert;5 mg;Blisterpakning;;;30;stk; 123.41 ; 193.60 ; 99.80 ; 99.80 ;C;Rom (15-25 grader);001843;Nei;17-11539;C10AA07;Ja;01.08.2018;Markedsført;Markedsført
187449;;Oxaliplatin Actavis;Actavis Group PTC ehf;Oksaliplatin;Konsentrat til infusjonsvæske, oppløsning;5 mg/ml;Hetteglass;;1;10;ml; 1,734.99 ; 2,248.40 ; -   ; -   ;C;Rom (15-25 grader);001675;Nei;10-7598;L01XA03;Nei;21.10.2011;Midlertidig utgått;Midlertidig utgått
187486;;Pliapel;Galderma Nordic AB;Lidokain, Tetrakain;Krem;70 mg/g/70 mg/g;Tube;;;30;g; 317.42 ; 442.90 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;11-8378;N01BB52;Nei;01.02.2015;Midlertidig utgått;Midlertidig utgått
187594;;Quetiapine Teva;Teva Sweden AB;Kvetiapinfumarat;Tablett, filmdrasjert;100 mg;Blisterpakning;;;100;stk; 452.67 ; 613.40 ; 407.00 ; 407.00 ;C;Rom (15-25 grader);000847;Nei;07-5148;N05AH04;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
187595;;Elidel;Meda - Asker;Pimecrolimus;Krem;10 mg/g;Tube;;;30;g; 235.97 ; 337.10 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;02-1563;D11AH02;Nei;13.04.2007;Markedsført;Markedsført
187742;;Empliciti;Bristol-Myers Squibb Pharma EEIG;Elotuzumab;Pulver til konsentrat til infusjonsvæske, oppløsning;400 mg;Hetteglass;;;400;mg; 15,770.08 ; 20,241.70 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/16/1088/002;L01XC23;Nei;07.12.2016;Markedsført;Markedsført
187764;;Anoro;Farmagon;Umeklidinium, Vilanterol;Inhalasjonspulver, dosedispensert;55 mikrog/22 mikrog;Inhalator;;3;30;doser; 1,125.39 ; 1,471.10 ; -   ; 1,471.10 ;C;Rom (15-25 grader);002103;Nei;15-10948;R03AL03;Ja;01.07.2018;Markedsført;Markedsført
187969;;Medikinet;2care4 ApS;Metylfenidathydroklorid;Kapsel med modifisert frisetting, hard;5 mg;Blisterpakning;;;30;stk; 97.61 ; 179.50 ; -   ; 179.50 ;A;Rom (15-25 grader);002142;Nei;18-12129, 16-11190;N06BA04;Ja;01.02.2019;Har MT, Markedsført;Markedsført
187973;;Brexidol;2care4 ApS;Piroksikambetasyklodekstrin;Tablett;20 mg;Blisterpakning;;;20;stk; 72.80 ; 129.10 ; -   ; 129.10 ;C;Rom (15-25 grader);002257;Nei;17-12063;M01AC01;Ja;12.04.2018;Markedsført;Markedsført
188046;;Levetiracetam Hospira;Pfizer Europe MA EEIG (1);Levetiracetam;Konsentrat til infusjonsvæske, oppløsning;100 mg/ml;Hetteglass;;10;5;ml; 929.46 ; 1,221.30 ; -   ; -   ;C;Rom (15-25 grader);002003;Ja;EU/1/13/889/001;N03AX14;Nei;01.02.2019;Midlertidig utgått;Midlertidig utgått
188105;;Fluoxetin Sandoz;Sandoz - København;Fluoksetinhydroklorid;Dispergerbar tablett;20 mg;Blisterpakning;;;30;stk; 137.33 ; 211.30 ; 135.40 ; 135.40 ;C;Rom (15-25 grader);000653;Nei;05-3820;N06AB03;Ja;01.03.2011;Markedsført;Markedsført
188110;;Albyl-E;Takeda AS;Acetylsalisylsyre;Enterotablett;160 mg;Boks;;;100;stk; 53.75 ; 104.80 ; 80.80 ; -   ;C;Rom (15-25 grader);000115;Nei;0000-07616;B01AC06;Nei;01.06.2018;Midlertidig utgått;Midlertidig utgått
188213;;Benlysta;Orifarm AS;Belimumab;Pulver til konsentrat til infusjonsvæske, oppløsning;120 mg;Hetteglass;;;5;ml; 1,829.24 ; 2,380.00 ; -   ; -   ;C;Kaldt (2-8 grader);002074;Nei;15-10723;L04AA26;Nei;22.09.2015;Har MT;Kan prisbehandles
188317;;Targiniq;Mundipharma AS;Oksykodonhydroklorid, Naloksonhydroklorid;Depottablett;2,5 mg/1,25 mg;Blisterpakning;;;28;stk; 33.99 ; 98.30 ; -   ; 98.30 ;A;Rom (15-25 grader);;<ikke angitt>;12-9214;N02AA55;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
188324;;Metadon Martindale Pharma;Martindale Pharmaceuticals Ltd;Metadonhydroklorid;Mikstur, oppløsning;2 mg/ml;Flaske av glass;;24;25;ml; 731.04 ; 987.10 ; -   ; -   ;A;Rom (15-25 grader);;<ikke angitt>;05-3241;N07BC02;Nei;11.12.2012;Markedsført;Kan prisbehandles
188364;;Tygacil;Pfizer Europe MA EEIG (1);Tigesyklin;Pulver til infusjonsvæske, oppløsning;50 mg;Hetteglass;;10;50;mg; 3,783.71 ; 4,860.50 ; -   ; 4,860.50 ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/06/336/001;J01AA12;Ja;27.06.2006;Markedsført;Markedsført
188479;;Azilect;Teva B.V.;Rasagilin;Tablett;1 mg;Blisterpakning;;;28;stk; 711.96 ; 944.00 ; 408.40 ; 408.40 ;C;Rom (15-25 grader);002104;Nei;EU/1/04/304/003;N04BD02;Ja;01.06.2014;Markedsført;Markedsført
188542;;Levopidon;dne pharma;Levometadonhydroklorid;Mikstur, oppløsning;20 mg;Flaske av glass;;7;20;ml; 474.80 ; 660.40 ; -   ; -   ;A;Rom (15-25 grader);;<ikke angitt>;17-12069;N07BC05;Nei;18.07.2018;Markedsført;Kan prisbehandles
188571;;Eviplera;Orifarm AS;Emtricitabin, Rilpivirinhydroklorid, Tenofovirdisoproksilfumarat;Tablett, filmdrasjert;200 mg/25 mg/245 mg;Flaske;;;30;stk; 6,619.98 ; 8,476.70 ; -   ; -   ;C;Rom (15-25 grader);001945;Nei;13-9685;J05AR08;Nei;01.05.2018;Har MT;Kan prisbehandles
188631;;Orfiril;Desitin Arzneimittel GmbH;Natriumvalproat;Mikstur, oppløsning;60 mg/ml;Flaske av glass;;;250;ml; 236.55 ; 338.60 ; -   ; 338.60 ;C;Rom (15-25 grader);000557;Ja;0000-06563;N03AG01;Ja;01.02.2019;Markedsført;Markedsført
188685;;Letrozol Accord;Accord Healthcare B.V.;Letrozol;Tablett, filmdrasjert;2,5 mg;Blisterpakning;;;30;stk; 329.52 ; 456.40 ; 374.00 ; 374.00 ;C;Rom (15-25 grader);001724;Nei;08-5921;L02BG04;Ja;01.12.2015;Markedsført;Markedsført
188785;;Lipoflex plus ;B. Braun Melsungen  AG;Glukosemonohydrat, Soyaolje, renset, Aminosyrer;Infusjonsvæske, emulsjon;(ikke angitt);Trekammerpose;;5;1250;ml; 1,950.00 ; 2,522.50 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;14-10117;B05BA10;Nei;23.05.2018;Markedsført;Markedsført
188827;;Duokopt;Laboratoires Théa S.A.S;Dorzolamidhydroklorid, Timololmaleat;Øyedråper, oppløsning;20 mg/ml/5 mg/ml;Flaske;;3;5;ml; 239.61 ; 341.80 ; -   ; 341.80 ;C;Rom (15-25 grader);;<ikke angitt>;12-9254;S01ED51;Ja;01.11.2018;Markedsført;Markedsført
188829;;Dasselta;KRKA Sverige AB;Desloratadin;Tablett, filmdrasjert;5 mg;Blisterpakning;;;100;stk; 87.49 ; 147.80 ; 147.80 ; 147.80 ;C;Rom (15-25 grader);000772;Nei;EU/1/11/739/007;R06AX27;Ja;01.07.2018;Har MT;Kan prisbehandles
188852;;Rehydrex med glucos;Fresenius Kabi Norge AS - Halden;Glukosemonohydrat, Natriumacetattrihydrat, Natriumklorid;Infusjonsvæske, oppløsning;25 mg/ml;Plastpose (Freeflex);;20;500;ml; 194.00 ; 283.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;1997-04180;B05BB02;Nei;16.05.2011;Markedsført;Markedsført
188950;;Eucreas;Farmagon;Vildagliptin, Metforminhydroklorid;Tablett, filmdrasjert;50 mg/1 000 mg;Blisterpakning;;;180;stk; 1,002.98 ; 1,315.00 ; -   ; 1,315.00 ;C;Rom (15-25 grader);001801;Nei;12-8891;A10BD08;Ja;01.03.2019;Midlertidig utgått;Midlertidig utgått
188988;;Dexametason Abcur;Abcur AB;Deksametason;Tablett;4 mg;Blisterpakning, endose;;20;1;stk; 172.70 ; 256.40 ; -   ; 256.40 ;C;Rom (15-25 grader);001924;Nei;11-8816;H02AB02;Ja;01.12.2018;Markedsført;Markedsført
189148;;Edurant;Janssen-Cilag International N.V.;Rilpivirin;Tablett, filmdrasjert;25 mg;Boks;;;30;stk; 2,198.10 ; 2,838.80 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/11/736/001;J05AG05;Ja;27.01.2012;Markedsført;Markedsført
189172;;Tobramycin B. Braun;B. Braun Melsungen  AG;Tobramycin;Infusjonsvæske, oppløsning;3 mg/ml;Flaske av plast;;10;80;ml; 1,532.48 ; 1,990.20 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;07-4953;J01GB01;Nei;01.09.2011;Markedsført;Kan prisbehandles
189175;;Desferal;Novartis Norge (2);Deferoksaminmesilat;Pulver til injeksjons-/infusjonsvæske, oppløsning;500 mg;Hetteglass;;10;500;mg; 383.22 ; 524.90 ; -   ; -   ;C;Rom (15-25 grader);001889;Nei;0000-04668;V03AC01;Nei;05.12.2017;Markedsført;Markedsført
189235;;Orgalutran;Merck Sharp & Dohme B.V. (1);Ganirelix;Injeksjonsvæske, oppløsning;0,25 mg/0,5 ml;Ferdigfylt sprøyte;;1;0.5;ml; 254.07 ; 360.20 ; -   ; -   ;C;Rom (15-25 grader);002015;Nei;EU/1/00/130/001;H01CC01;Nei;01.11.2011;Markedsført;Markedsført
189274;;Paralgin Forte;Karo Pharma AS;Paracetamol, Kodeinfosfatsesquihydrat;Tablett;400 mg/30 mg;Blisterpakning;;;10;stk; 18.24 ; 78.30 ; -   ; 78.30 ;B;Rom (15-25 grader);;<ikke angitt>;0000-04088;N02AJ06;Ja;01.01.2018;Markedsført;Markedsført
189428;;Ropivacaine BioQ;Bioq Pharma B.V.;Ropivakainhydroklorid;Infusjonsvæske, oppløsning i administreringssystem;2 mg/ml;Flaske av plast;;1;250;ml, stk; 1,479.50 ; 1,931.90 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;15-10644;N01BB09;Nei;28.11.2018;Markedsført;Markedsført
189514;;Depo-Medrol;Pfizer AS;Metylprednisolonacetat;Injeksjonsvæske, suspensjon;40 mg/ml;Hetteglass;;;2;ml; 76.38 ; 133.60 ; -   ; 133.60 ;C;Rom (15-25 grader);;<ikke angitt>;0000-05074;H02AB04;Ja;01.11.2008;Markedsført;Markedsført
189522;;Depo-Medrol;Pfizer AS;Metylprednisolonacetat;Injeksjonsvæske, suspensjon;40 mg/ml;Hetteglass;;;1;ml; 22.54 ; 65.00 ; -   ; 65.00 ;C;Rom (15-25 grader);;<ikke angitt>;0000-05074;H02AB04;Ja;01.11.2008;Markedsført;Markedsført
189542;;Cefotaxim MIP;MIP Pharma GmbH;Cefotaksimnatrium;Pulver til injeksjons-/infusjonsvæske, oppløsning;2 g;Hetteglass;;;10;stk; 346.00 ; 477.40 ; -   ; 477.40 ;C;Rom (15-25 grader);001160;Nei;12-8928;J01DD01;Ja;20.06.2014;Markedsført;Markedsført
189669;;Mitoxantron Ebewe;EBEWE Pharma Ges.m.b.H Nfg. KG;Mitoksantronhydroklorid;Konsentrat til infusjonsvæske;2 mg/ml;Hetteglass;;;5;ml; 1,043.82 ; 1,367.10 ; -   ; -   ;C;Rom (15-25 grader);002229;Nei;03-1794;L01DB07;Nei;02.03.2005;Markedsført;Midlertidig utgått
189914;;Linezolid Accord;Accord Healthcare B.V.;Linezolid;Tablett, filmdrasjert;600 mg;Blisterpakning;;;30;stk; 13,081.72 ; 16,715.40 ; 6,874.70 ; 6,874.70 ;C;Rom (15-25 grader);000895;Nei;14-10050;J01XX08;Ja;22.01.2016;Markedsført;Markedsført
189938;;Lansoprazol Medical Valley;Medical Valley Invest AB;Lansoprazol;Enterokapsel, hard;15 mg;Blisterpakning;;;56;stk; 136.31 ; 210.00 ; 96.80 ; 96.80 ;C;Rom (15-25 grader);000938;Nei;05-3399;A02BC03;Ja;28.12.2018;Markedsført;Markedsført
190036;;Kloramfenikol Santen ;Santen Oy;Kloramfenikol;Øyesalve;10 mg/g;Tube;;;3.5;g; 59.79 ; 112.90 ; -   ; 112.90 ;C;Kaldt (2-8 grader);002120;Nei;14-10450;S01AA01;Ja;01.11.2018;Markedsført;Markedsført
190131;;Mysimba;Orexigen Therapeutics Ireland Limited (1);Naltreksonhydroklorid, Bupropionhydroklorid;Depottablett;8 mg/90 mg;Blisterpakning;;;112;stk; 790.75 ; 1,044.50 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/14/988/001;A08AA62;Nei;15.01.2019;Markedsført;Markedsført
