Article number;Old article number ;Product name;MA-holder;Active substance;Pharmaceutical form;Strength;Package type;Multiple;Packages ;Packsize;Unit; PPP ; PRP ; Stepped price ; Reimbursed price ;Prescription group;Storage;Substitution group;Limited substitution;MA-number;ATC-code;Reimbursed;Date PPP;Marketing status package;MA-status
398089;;Elocom;Orifarm AS;Mometasonfuroat;Liniment, oppløsning;0,1 % w/v;Flaske;;2;60;ml;141.13;216.2;0;216.2;C;Rom (15-25 grader);002034;Nei;14-10425;D07AC13;Ja;13.03.2015;Markedsført;Markedsført
398181;;Midazolam Accord;Accord Healthcare B.V.;Midazolamhydroklorid;Injeksjons-/infusjonsvæske, oppløsning;1 mg/ml;Ampulle;;10;5;ml;63.41;135.8;0;135.8;B;Rom (15-25 grader);001867;Nei;07-5068;N05CD08;Ja;19.01.2015;Markedsført;Markedsført
398222;;Maxalt Rapitab;Merck Sharp & Dohme B.V.;Rizatriptanbenzoat;Smeltetablett;10 mg;Blisterpakning, endose;;6;1;stk;117.54;186.1;132.9;132.9;C;Rom (15-25 grader);000912;Nei;10-8012;N02CC04;Ja;01.01.2019;Markedsført;Markedsført
398324;;Panzyga;Octapharma AB;Immunglobulin, normalt (humant);Infusjonsvæske, oppløsning;100 mg/ml;Flaske;;;300;ml;15548.91;19958.3;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;15-10694;J06BA02;Ja;01.05.2018;Markedsført;Markedsført
398411;;Oramorph;2care4 ApS;Morfinsulfat;Mikstur, oppløsning;2 mg/ml;Flaske av mørkt glass;;;100;ml;137.93;230.9;0;230.9;A;Rom (15-25 grader);002269;Nei;18-12223;N02AA01;Ja;01.01.2019;Markedsført;Markedsført
398507;;Pregabalin Krka;KRKA, d.d. Novo mesto;Pregabalin;Kapsel, hard;75 mg;Blisterpakning;;;14;stk;62.4;134.6;0;134.6;B;Rom (15-25 grader);;<ikke angitt>;14-10230;N03AX16;Ja;01.02.2019;Har MT;Kan prisbehandles
398605;;Kogenate Bayer;Bayer AG;Koagulasjonsfaktor VIII (rekombinant);Pulver og væske til injeksjonsvæske, oppløsning;3 000 IE;sett;;;;;17669.42;22675.2;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/00/143/012;B02BD02;Ja;01.05.2017;Markedsført;Markedsført
398762;;Arcoxia;Farmagon;Etorikoksib;Tablett, filmdrasjert;90 mg;Blisterpakning;;;100;stk;504.25;679.2;465.2;465.2;C;Rom (15-25 grader);001555;Nei;13-9645;M01AH05;Ja;01.11.2018;Markedsført;Markedsført
398859;;Diastabol;Sanofi-Aventis Norge;Miglitol;Tablett;50 mg;Blisterpakning;;;120;stk;135.97;209.6;0;0;C;Rom (15-25 grader);;<ikke angitt>;1996-01014;A10BF02;Nei;05.01.1999;Avregistrert;Kan prisbehandles
398860;;OxyContin;Mundipharma AS;Oksykodonhydroklorid;Depottablett;15 mg;Blisterpakning;;;98;stk;275.02;405.7;163.9;163.9;A;Rom (15-25 grader);001985;Nei;07-4847;N02AA05;Ja;01.01.2019;Markedsført;Markedsført
398867;;Diastabol;Sanofi-Aventis Norge;Miglitol;Tablett;100 mg;Blisterpakning;;;120;stk;194.97;284.8;0;0;C;Rom (15-25 grader);;<ikke angitt>;1996-01017;A10BF02;Nei;05.01.1999;Avregistrert;Kan prisbehandles
398954;;Aripiprazole Mylan Pharma;Mylan S.A.S.;Aripiprazol;Tablett;10 mg;Blisterpakning;;;14;stk;201.64;293.3;197.8;197.8;C;Rom (15-25 grader);001320;Nei;EU/1/15/1005/004;N05AX12;Ja;01.01.2019;Markedsført;Markedsført
399013;;Trulicity;Farmagon;Dulaglutid;Injeksjonsvæske, oppløsning;1,5 mg;Ferdigfylt penn;;4;0.5;ml;805.82;1068.7;0;1068.7;C;Kaldt (2-8 grader);002126;Nei;16-11230;A10BJ05;Ja;01.03.2018;Markedsført;Markedsført
399039;;Nucala;GlaxoSmithKline Trading Services Limited;Mepolizumab;Pulver til injeksjonsvæske, oppløsning;100 mg;Hetteglass;;;1;stk;10853;13873.8;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/15/1043/001;R03DX09;Ja;29.01.2016;Markedsført;Markedsført
399130;;Inflectra;Pfizer Europe MA EEIG (1);Infliksimab;Pulver til konsentrat til infusjonsvæske;100 mg;Hetteglass;;3;100;mg;8957.72;11513.3;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/13/854/003;L04AB02;Nei;01.12.2017;Markedsført;Markedsført
399211;;Iclusig;Incyte Biosciences Distribution B.V.;Ponatinibhydroklorid;Tablett, filmdrasjert;15 mg;Flaske;;;30;stk;53512.51;68264.7;0;0;C;Rom (15-25 grader);002299;Nei;EU/1/13/839/005;L01XE24;Ja;27.04.2017;Markedsført;Markedsført
399264;;Eklira Genuair;AstraZeneca AB (2);Aklidinium;Inhalasjonspulver;322 mikrog;Inhalator;;3;60;doser;801.13;1057.7;0;1057.7;C;Rom (15-25 grader);;<ikke angitt>;EU/1/12/778/003;R03BB05;Ja;31.08.2012;Markedsført;Markedsført
399292;;Salmex;Glenmark Arzneimittel GmbH;Salmeterol, Flutikason;Inhalasjonspulver, dosedispensert;50 mikrog/dose/100 mikrog/dose;Inhalator;;3;60;doser;566.19;758.1;436.3;436.3;C;Rom (15-25 grader);001731;Nei;15-10998;R03AK06;Ja;01.07.2018;Markedsført;Markedsført
399306;;Votubia;Novartis Europharm Limited (1);Everolimus;Dispergerbar tablett;2 mg;Blisterpakning;;;30;stk;9597.07;12272.5;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/11/710/010;L01XE10;Ja;01.12.2017;Markedsført;Markedsført
399319;;Metadon Nordic Drugs;Nordic Drugs AB;Metadonhydroklorid;Mikstur, oppløsning;25 mg;Flaske av plast;;1;50;ml;33.23;97.4;0;0;A;Rom (15-25 grader);002039;Nei;14-10150;N07BC02;Nei;05.11.2014;Markedsført;Markedsført
399404;;Natriumklorid Fresenius Kabi;Fresenius Kabi Norge AS - Halden;Natriumklorid;Infusjonsvæske, oppløsning;9 mg/ml;Plastpose (Freeflex med nålefri port);;60;50;ml;470.7;636.4;0;636.4;C;Rom (15-25 grader);;<ikke angitt>;0000-05846;B05BB01;Ja;19.11.2012;Markedsført;Markedsført
399519;;Lamictal;GlaxoSmithKline AS;Lamotrigin;Dispergerbar tablett;50 mg;Blisterpakning;;;56;stk;87.15;147.4;0;147.4;C;Rom (15-25 grader);000931;Ja;1996-01876;N03AX09;Ja;01.02.2019;Markedsført;Markedsført
399568;151639;Bricanyl;AstraZeneca;Terbutalinsulfat;Tablett, filmdrasjert;5 mg;Boks;;;100;stk;71.93;128;0;128;C;Rom (15-25 grader);;<ikke angitt>;0000-05618;R03CC03;Ja;18.05.2006;Midlertidig utgått;Midlertidig utgått
399570;;Metadon Nordic Drugs;Nordic Drugs AB;Metadonhydroklorid;Mikstur, oppløsning;35 mg;Flaske av plast;;1;50;ml;33.23;97.4;0;0;A;Rom (15-25 grader);002041;Nei;14-10154;N07BC02;Nei;05.11.2014;Markedsført;Markedsført
399600;;Bricanyl;AstraZeneca;Terbutalinsulfat;Injeksjonsvæske, oppløsning;0,5 mg/ml;Ampulle;;10;5;ml;165.84;247.7;0;247.7;C;Rom (15-25 grader);;<ikke angitt>;0000-05617;R03CC03;Ja;18.05.2006;Markedsført;Midlertidig utgått
399618;;Bricanyl;AstraZeneca;Terbutalinsulfat;Inhalasjonsvæske til nebulisator, oppløsning;2,5 mg/ml;Endosebeholder;;50;2;ml;114.82;182.6;0;182.6;C;Rom (15-25 grader);;<ikke angitt>;0000-06769;R03AC03;Ja;01.06.2011;Midlertidig utgått;Midlertidig utgått
399642;;Bricanyl Depot;AstraZeneca;Terbutalinsulfat;Depottablett;7,5 mg;Boks;;;100;stk;99.99;163.7;0;163.7;C;Rom (15-25 grader);;<ikke angitt>;0000-06791;R03CC03;Ja;18.05.2006;Midlertidig utgått;Midlertidig utgått
399733;;Fragmin;Pfizer AS;Dalteparinnatrium;Injeksjonsvæske, oppløsning;25 000 IE anti-Xa/ml;Ferdigfylt sprøyte;;10;0.3;ml;457.3;619.3;0;619.3;C;Rom (15-25 grader);002246;Nei;0000-07374;B01AB04;Ja;01.06.2018;Markedsført;Markedsført
399790;;Vectavir;Omega Pharma Nordic AB;Penciklovir;Krem;1 %;Tube;;;5;g;105.8;171.1;0;0;C;Rom (15-25 grader);;<ikke angitt>;1997-05262;D06BB06;Nei;20.11.2007;Markedsført;Midlertidig utgått
399809;;Ikervis;Santen Oy;Ciklosporin;Øyedråper, emulsjon;1 mg/ml;Endosebeholder;;;90;stk;2025.36;2618.6;0;2618.6;C;Rom (15-25 grader);;<ikke angitt>;EU/1/15/990/002;S01XA18;Ja;01.04.2016;Markedsført;Markedsført
399825;;Ibrance;Pfizer Europe MA EEIG (1);Palbociklib;Kapsel, hard;75 mg;Blisterpakning;;;21;stk;33304.68;42499.7;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/16/1147/001;L01XE33;Ja;24.11.2016;Markedsført;Markedsført
399838;;Lipoflex peri ;B. Braun Melsungen  AG;Glukosemonohydrat, Soyaolje, renset, Aminosyrer;Infusjonsvæske, emulsjon;(ikke angitt);Trekammerpose;;5;2500;ml;2950;3797.5;0;0;C;Rom (15-25 grader);;<ikke angitt>;14-10118;B05BA10;Nei;23.05.2018;Markedsført;Markedsført
399856;;Pegasys;Roche Registration GmbH;Peginterferon alfa-2a;Injeksjonsvæske, oppløsning;180 mikrog;Ferdigfylt penn;;4;0.5;ml, stk;6376.8;8206.5;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/02/221/015;L03AB11;Ja;15.01.2018;Markedsført;Markedsført
399857;;Loperamid Mylan;Mylan AB;Loperamidhydroklorid;Kapsel, hard;2 mg;Boks av plast;;;250;stk;132.15;204.7;0;204.7;C;Rom (15-25 grader);000051;Nei;1996-02654;A07DA03;Ja;01.07.2009;Markedsført;Markedsført
399916;;Pregabalin Accord;Accord Healthcare  Ltd.;Pregabalin;Kapsel, hard;150 mg;Blisterpakning;;;112;stk;375.41;533.6;0;533.6;B;Rom (15-25 grader);;<ikke angitt>;EU/1/15/1027/052;N03AX16;Ja;01.02.2019;Midlertidig utgått;Midlertidig utgått
399921;;Inuxair;Chiesi Farmaceutici S.p.a.;Beklometasondipropionat, Formoterolfumaratdihydrat;Inhalasjonspulver;100 mikrog/6 mikrog;Aluminiumspose;;;120;doser;295.15;412.6;0;412.6;C;Rom (15-25 grader);;<ikke angitt>;13-9658;R03AK08;Ja;15.07.2018;Markedsført;Markedsført
400044;;Sofradex;Sanofi-aventis Norge (3);Deksametason, Framycetinsulfat, Gramicidin;Øre-/øyedråper, oppløsning;(ikke angitt);Flaske av glass;;;8;ml;57.53;109.6;0;0;C;Rom (15-25 grader);;<ikke angitt>;0000-04868;S03CA01;Nei;15.12.2017;Markedsført;Markedsført
400173;;Midazolam B.Braun;B. Braun Melsungen AG;Midazolamhydroklorid;Injeksjons-/infusjonsvæske, oppløsning eller rektalvæske, oppløsning;1 mg/ml;Flaske av plast;;10;100;ml;1268.1;1671.8;0;0;B;Rom (15-25 grader);001867;Nei;06-4296;N05CD08;Nei;19.02.2013;Markedsført;Markedsført
400244;;Ferinject;Vifor France SA;Jern(III)karboksymaltose;Injeksjons-/infusjonsvæske, oppløsning;50 mg/ml;Hetteglass;;1;20;ml;1970.45;2548.6;0;0;C;Rom (15-25 grader);;<ikke angitt>;09-7172;B03AC;Nei;01.06.2018;Markedsført;Markedsført
400259;;Sobril;Pfizer AS;Oksazepam;Tablett;25 mg;Blisterpakning;;;100;stk;99.33;181.6;0;181.6;B;Rom (15-25 grader);000616;Nei;0000-05422;N05BA04;Ja;01.01.2019;Markedsført;Markedsført
400267;;Sobril;Pfizer AS;Oksazepam;Tablett;25 mg;Blisterpakning;;;25;stk;31.33;94.9;0;94.9;B;Rom (15-25 grader);000616;Nei;0000-05422;N05BA04;Ja;01.01.2019;Markedsført;Markedsført
400409;;Ismo retard;2care4;Isosorbidmononitrat;Depottablett;40 mg;Blisterpakning;;;100;stk;191.16;280;0;280;C;Rom (15-25 grader);002110;Nei;16-11279;C01DA14;Ja;01.08.2018;Markedsført;Markedsført
400422;;Locoid;LEO PHARMA (2);Hydrokortisonbutyrat;Krem;0,1 %;Tube;;;30;g;23.85;66.7;0;66.7;C;Rom (15-25 grader);;<ikke angitt>;0000-06156;D07AB02;Ja;01.12.2008;Markedsført;Markedsført
400424;;Sobril;Pfizer AS;Oksazepam;Tablett;15 mg;Blisterpakning;;;100;stk;99.33;181.6;0;181.6;B;Rom (15-25 grader);000615;Nei;0000-05134;N05BA04;Ja;01.01.2019;Markedsført;Markedsført
400432;;Sobril;Pfizer AS;Oksazepam;Tablett;15 mg;Blisterpakning;;;25;stk;27.6;90.2;0;90.2;B;Rom (15-25 grader);000615;Nei;0000-05134;N05BA04;Ja;01.01.2019;Markedsført;Markedsført
400452;;Pregabalin Krka;KRKA, d.d. Novo mesto;Pregabalin;Kapsel, hard;75 mg;Blisterpakning;;;98;stk;225.7;342.8;0;342.8;B;Rom (15-25 grader);;<ikke angitt>;14-10230;N03AX16;Ja;01.02.2019;Har MT;Kan prisbehandles
400464;;Escitalopram Mylan;Mylan AB;Escitalopramoksalat;Tablett, filmdrasjert;10 mg;Blisterpakning;;;28;stk;67.54;122.4;73.3;73.3;C;Rom (15-25 grader);000671;Nei;08-5801;N06AB10;Ja;01.02.2019;Markedsført;Markedsført
400476;;Gentamicin B. Braun;2care4 ApS;Gentamicinsulfat;Infusjonsvæske, oppløsning;3 mg/ml;Beholder av plast;;10;80;ml;696.32;924.1;0;924.1;C;Rom (15-25 grader);001956;Nei;13-9764, 13-9899;J01GB03;Ja;13.01.2014;Har MT, Markedsført;Markedsført
400536;;Advate;Baxter AG;Octocog alfa;Pulver og væske til injeksjonsvæske, oppløsning;500 IE;Hetteglass;;;;;2983.86;3859.3;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/03/271/008;B02BD02;Ja;01.05.2017;Midlertidig utgått;Midlertidig utgått
400563;;Entresto;2care4;Sakubitril, Valsartan;Tablett, filmdrasjert;97 mg/103 mg;Blisterpakning;;;56;stk;1063.92;1392.7;0;1392.7;C;Rom (15-25 grader);002160;Nei;16-11437;C09DX04;Ja;01.07.2017;Markedsført;Markedsført
400573;;Ezetrol;Merck Sharp & Dohme B.V.;Ezetimib;Tablett;10 mg;Blisterpakning;;;28;stk;286.05;401;109.6;109.6;C;Rom (15-25 grader);001575;Nei;02-1512;C10AX09;Ja;01.08.2018;Markedsført;Markedsført
400574;;Tecfidera;Biogen Netherlands B.V.;Dimetylfumarat;Enterokapsel, hard;240 mg;Blisterpakning;;;56;stk;9474.3;12116;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/13/837/002;L04AX07;Ja;01.12.2017;Markedsført;Markedsført
400607;;Femara;Orifarm AS;Letrozol;Tablett, filmdrasjert;2,5 mg;Blisterpakning;;;30;stk;329.52;456.4;374;374;C;Rom (15-25 grader);001724;Nei;15-10533, 11-8350, 11-8736, 15-10534, 11-8390;L02BG04;Ja;01.12.2015;Har MT, Markedsført;Kan prisbehandles
400635;;Rxulti;Otsuka Pharmaceutical Netherlands B.V.;Brekspiprazol;Tablett, filmdrasjert;4 mg;Blisterpakning;;;28;stk;696.95;924.9;0;0;C;;;<ikke angitt>;EU/1/18/1294/007;N05AX16;Nei;21.11.2018;Har MT;Kan prisbehandles
400733;;Takrolimus Accord;Accord Healthcare B.V.;Takrolimus;Salve;0,1 %;Tube;;;60;g;392.67;536.9;0;0;C;;002283;Nei;14-10350;D11AH01;Nei;25.01.2019;Har MT;Kan prisbehandles
400807;;Glucos Fresenius Kabi;Fresenius Kabi Norge AS - Halden;Glukosemonohydrat;Infusjonsvæske, oppløsning;50 mg/ml;Infusjonsflaske av plast (KabiPac);;10;1000;ml;115;182.9;0;182.9;C;Rom (15-25 grader);;<ikke angitt>;0000-05841;B05BA03;Ja;15.11.2012;Markedsført;Markedsført
400883;;Pegasys;Roche Registration GmbH;Peginterferon alfa-2a;Injeksjonsvæske, oppløsning;135 mikrog;Ferdigfylt penn;;4;0.5;ml, stk;5303.44;6831.3;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/02/221/012;L03AB11;Ja;01.12.2015;Midlertidig utgått;Midlertidig utgått
400933;;Gemcitabin Actavis;Actavis Group PTC ehf;Gemcitabinhydroklorid;Konsentrat til infusjonsvæske, oppløsning;40 mg/ml;Hetteglass;;1;50;ml;2740.95;3531;0;0;C;Rom (15-25 grader);;<ikke angitt>;09-6488;L01BC05;Nei;01.01.2016;Midlertidig utgått;Midlertidig utgått
401005;;Vesikur;Orifarm AS;Solifenacinsuksinat;Tablett, filmdrasjert;10 mg;Blisterpakning;;;30;stk;250.65;355.8;0;355.8;C;Rom (15-25 grader);001746;Nei;16-11192;G04BD08;Ja;01.11.2018;Midlertidig utgått;Midlertidig utgått
401134;;Isentress;Merck Sharp & Dohme B.V. (1);Raltegravir;Tyggetablett;100 mg;Boks;;;60;stk;1732.95;2245.8;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/07/436/004;J05AX08;Ja;01.05.2018;Markedsført;Markedsført
401139;;Vfend;Pfizer Europe MA EEIG (1);Vorikonazol;Tablett, filmdrasjert;50 mg;Blisterpakning;;;30;stk;1230.8;1605.5;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/02/212/033;J02AC03;Nei;14.12.2018;Har MT;Kan prisbehandles
401240;;Trimetoprim;Orion Corporation Orion Pharma;Trimetoprim;Tablett, filmdrasjert;160 mg;Blisterpakning;;;6;stk;12.1;51.7;0;51.7;C;Rom (15-25 grader);;<ikke angitt>;0000-06936;J01EA01;Ja;01.09.2013;Markedsført;Markedsført
401346;;Eletriptan Mylan;Mylan AB;Eletriptanhydrobromid;Tablett, filmdrasjert;40 mg;Blisterpakning;;;6;stk;115.38;183.4;141.4;141.4;C;Rom (15-25 grader);000546;Nei;12-9387;N02CC06;Ja;01.01.2019;Markedsført;Markedsført
401539;;Stesolid;Actavis Group PTC ehf (1);Diazepam;Injeksjonsvæske, emulsjon;5 mg/ml;Ampulle;;50;2;ml;423.22;594.6;0;594.6;B;Rom (15-25 grader);;<ikke angitt>;0000-06489;N05BA01;Ja;25.12.2015;Markedsført;Midlertidig utgått
401623;;Vaxigriptetra;Sanofi Pasteur Europe;Influensa A-virus (H1N1), inaktivert, splittvirus, Influensa A-virus (H3N2), inaktivert, splittvirus, Influensa B-virus (Victoria-slektslinje), inaktivert, splittvirus, Influensa B-virus (Yamagata-linje), inaktivert, splittvirus;Injeksjonsvæske, suspensjon i ferdigfylt sprøyte;(ikke angitt);Ferdigfylt sprøyte av glass;;10;0.5;ml;793.66;1053.1;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;15-10871;J07BB02;Nei;15.02.2018;Markedsført;Markedsført
401633;;Midazolam Accord;Accord Healthcare B.V.;Midazolamhydroklorid;Injeksjons-/infusjonsvæske, oppløsning;5 mg/ml;Ampulle;;10;3;ml;125.64;215.2;0;215.2;B;Rom (15-25 grader);001868;Nei;07-5069;N05CD08;Ja;10.12.2012;Markedsført;Markedsført
401801;;Brilique;AstraZeneca AB (2);Tikagrelor;Tablett, filmdrasjert;90 mg;Kalenderpakning;;;56;stk;545.29;731.5;0;731.5;C;Rom (15-25 grader);001974;Nei;EU/1/10/655/004;B01AC24;Ja;01.06.2018;Markedsført;Markedsført
401828;;Noritren;H. Lundbeck A/S;Nortriptylinhydroklorid;Tablett, filmdrasjert;10 mg;Boks;;;100;stk;38;84.7;0;84.7;C;Rom (15-25 grader);;<ikke angitt>;0000-04957;N06AA10;Ja;15.12.2016;Markedsført;Markedsført
401851;;Noritren;H. Lundbeck A/S;Nortriptylinhydroklorid;Tablett, filmdrasjert;25 mg;Boks;;;100;stk;95;157.4;0;157.4;C;Rom (15-25 grader);;<ikke angitt>;0000-04958;N06AA10;Ja;15.12.2016;Markedsført;Markedsført
401908;;Evotaz;Bristol-Myers Squibb Pharma EEIG;Atazanavir, Kobicistat;Tablett, filmdrasjert;300 mg/150 mg;Flaske;;;30;stk;4021.16;5163.2;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/15/1025/001;J05AR15;Ja;01.01.2016;Markedsført;Markedsført
401934;;Quetiapine Accord;Accord Healthcare B.V.;Kvetiapinfumarat;Depottablett;200 mg;Blisterpakning;;;100;stk;670.85;891.6;438.4;438.4;C;Rom (15-25 grader);002023;Nei;10-7323;N05AH04;Ja;01.01.2019;Markedsført;Markedsført
402117;;Methotrexat Accord;Accord Healthcare B.V.;Metotreksat;Konsentrat til infusjonsvæske, oppløsning;100 mg/ml;Hetteglass;;1;50;ml;3423.73;4401.5;0;0;C;Rom (15-25 grader);;<ikke angitt>;13-9714;L01BA01;Nei;01.12.2017;Markedsført;Markedsført
402253;;Adport;Sandoz - København;Takrolimus;Kapsel, hard;0,5 mg;Blisterpakning;;;50;stk;410.96;560.2;0;560.2;C;Rom (15-25 grader);;<ikke angitt>;08-5809;L04AD02;Ja;01.09.2018;Markedsført;Markedsført
402361;;Viant;B. Braun Melsungen  AG;Tokoferol, helracemisk, a-, Askorbinsyre, Biotin, Kolekalsiferol, Cyanokobalamin, Dekspantenol, Folsyre, Nikotinamid, Fytomenadion, Pyridoksinhydroklorid, Retinolpalmitat, Riboflavinnatriumfosfat, Tiaminhydroklorid;Pulver til infusjonsvæske, oppløsning;(ikke angitt);Hetteglass;;;10;stk;747.18;993.6;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;17-11666;B05XC;Nei;13.11.2018;Har MT;Kan prisbehandles
402461;;Diprosalic;Merck Sharp & Dohme B.V.;Betametasondipropionat, Salisylsyre;Liniment, oppløsning;0,5 mg/ml/20 mg/ml;Flaske;;;250;ml;252.03;357.6;0;357.6;C;Rom (15-25 grader);000297;Nei;0000-06657;D07XC01;Ja;01.12.2008;Markedsført;Markedsført
402529;;Azitromax;Pfizer AS;Azitromycindihydrat;Pulver til mikstur, suspensjon;40 mg/ml;Flaske av plast;;;15;ml;28.56;72.7;0;72.7;C;Rom (15-25 grader);;<ikke angitt>;0000-08025;J01FA10;Ja;01.02.2017;Markedsført;Markedsført
402650;;Candesartan/Hydroklortiazid Actavis;Actavis Group PTC ehf;Kandesartancileksetil, Hydroklortiazid;Tablett;8 mg/12,5 mg;Blisterpakning;;;28;stk;110.94;177.7;59.4;59.4;C;Rom (15-25 grader);001741;Nei;10-7312;C09DA06;Ja;01.08.2018;Har MT;Kan prisbehandles
402664;;Rosazol;Actavis Group PTC ehf (1);Metronidazol;Krem;1 %;Tube av plast;;;25;g;66.52;121.1;0;0;C;Rom (15-25 grader);;<ikke angitt>;0000-07262;D06BX01;Nei;01.01.1999;Markedsført;Markedsført
402673;;Raxone;Santhera Pharmaceuticals (Deutschland) GmbH;Idebenon;Tablett, filmdrasjert;150 mg;Flaske;;;180;stk;70183.01;89519.6;0;0;C;Rom (15-25 grader);002267;Nei;EU/1/15/1020/001;N06BX13;Ja;14.10.2015;Markedsført;Markedsført
402792;;Salazopyrin EN;Pfizer AS;Sulfasalazin;Enterotablett;500 mg;Boks;;;100;stk;73.07;129.4;0;129.4;C;Rom (15-25 grader);;<ikke angitt>;0000-05162;A07EC01;Ja;01.08.2008;Markedsført;Markedsført
402836;;Gelaspan;B. Braun Melsungen  AG;Gelatin, suksinylert, Natriumklorid, Natriumacetattrihydrat, Kaliumklorid, Kalsiumkloriddihydrat, Magnesiumkloridheksahydrat;Infusjonsvæske, oppløsning;(ikke angitt);Plastpose (Ecobag);;10;1000;ml;2400;3096.3;0;0;C;Rom (15-25 grader);;<ikke angitt>;10-7498;B05AA06;Nei;29.09.2011;Markedsført;Kan prisbehandles
402927;;Quetiapin Amneal;Amneal Pharma Europe Limited;Kvetiapinfumarat;Tablett, filmdrasjert;300 mg;Blisterpakning;;;100;stk;902.97;1187.5;840.2;840.2;C;Rom (15-25 grader);000936;Nei;10-7583;N05AH04;Ja;01.01.2019;Markedsført;Markedsført
402930;;Monoprost;Laboratoires Théa S.A.S;Latanoprost;Øyedråper, oppløsning;50 mikrog/ml;Endosebeholder;18;5;0.2;ml;254.05;360.2;0;360.2;C;Rom (15-25 grader);;<ikke angitt>;11-8494;S01EE01;Ja;01.11.2018;Markedsført;Markedsført
402996;;NovoEight;Novo Nordisk A/S;Turoktokog alfa;Pulver og væske til injeksjonsvæske, oppløsning;500 IE;sett;;;;;2731.76;3536.3;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/13/888/002;B02BD02;Ja;01.05.2017;Markedsført;Markedsført
403073;;Levitra;Bayer AG;Vardenafil;Tablett, filmdrasjert;5 mg;Blisterpakning;;;12;stk;196.35;286.6;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/03/248/004;G04BE09;Nei;01.11.2013;Markedsført;Markedsført
403108;;Lansoprazol Pensa;Pensa Pharma AB;Lansoprazol;Enterokapsel, hard;30 mg;Blisterpakning;;;14;stk;65.09;119.2;64.5;64.5;C;Rom (15-25 grader);000028;Nei;13-9507;A02BC03;Ja;01.03.2015;Markedsført;Markedsført
403119;;Escitalopram Actavis;Actavis Group PTC ehf;Escitalopramoksalat;Tablett, filmdrasjert;20 mg;Blisterpakning;;;98;stk;371.43;509.8;193.6;193.6;C;Rom (15-25 grader);001652;Nei;08-5613;N06AB10;Ja;01.02.2019;Markedsført;Markedsført
403134;;Cimzia;Orifarm AS;Certolizumab pegol;Injeksjonsvæske, oppløsning;200 mg/ml;Ferdigfylt sprøyte;;2;1;ml;7655.38;9844.7;0;0;C;Kaldt (2-8 grader);001815;Nei;11-8737;L04AB05;Nei;01.12.2017;Har MT;Kan prisbehandles
403172;;Fostimon Set;IBSA Farmaceutici Italia S.r.l.;Urofollitropin;Pulver og væske til injeksjonsvæske, oppløsning;75 IU;sett;;;;;710.35;941.9;0;0;C;Rom (15-25 grader);;<ikke angitt>;11-8469;G03GA04;Nei;20.05.2015;Markedsført;Kan prisbehandles
403219;;Zolmitriptan Sandoz;Sandoz - København;Zolmitriptan;Tablett, filmdrasjert;2,5 mg;Blisterpakning;;;6;stk;154.56;233.3;125.8;125.8;C;Rom (15-25 grader);000543;Nei;09-7249;N02CC03;Ja;01.01.2019;Markedsført;Markedsført
403393;;Flutiform K-haler;Mundipharma AS;Flutikasonpropionat, Formoterolfumaratdihydrat;Inhalasjonsaerosol, suspensjon;125 mikrog/5 mikrog;Inhalator;;1;120;doser;324.97;450.6;0;450.6;C;Rom (15-25 grader);;<ikke angitt>;15-10966;R03AK11;Ja;26.11.2018;Har MT;Kan prisbehandles
403512;;Atorvastatin Mylan;Mylan AB;Atorvastatinkalsium;Tablett, filmdrasjert;40 mg;Blisterpakning;;;100;stk;283.87;398.2;116.3;116.3;C;Rom (15-25 grader);000269;Nei;08-6475;C10AA05;Ja;01.08.2018;Markedsført;Markedsført
403581;;Ropivacain Fresenius Kabi;Fresenius Kabi Norge AS - Halden;Ropivakainhydrokloridmonohydrat;Injeksjonsvæske, oppløsning;2 mg/ml;Ampulle;;5;20;ml;142.58;218;0;0;C;Rom (15-25 grader);001700;Nei;09-6702;N01BB09;Nei;22.11.2010;Markedsført;Markedsført
403810;;Visipaque;GE Healthcare AS;Jodiksanol;Injeksjonsvæske, oppløsning;320 mg I/ml;Flaske av plast;;1;50;ml;145.29;221.5;0;0;C;;;<ikke angitt>;0000-07922;V08AB09;Nei;19.12.2018;Markedsført;Kan prisbehandles
